pmid,doi,year,title
40675510,10.1016/j.arth.2025.07.019,2026,"Satisfactory and Similar Outcomes After Knee Arthroplasty Revisions in One or Two Stages for Infection, Following a Surgical Strategy Based on Robust Guidelines."
40659230,10.1016/j.arth.2025.07.010,2026,Increased Risks of Surgical Site Infection and In-Hospital Mortality Following Knee Arthroplasty in Dialysis Patients: Insights From a Japanese Nationwide Cohort.
40553944,10.1016/j.arth.2025.06.048,2026,One-Stage Revision Total Hip Arthroplasty for Polymicrobial Periprosthetic Joint Infection Leads to High Reinfection Rates: A Mean of 5-Year Follow-Up.
42061769,10.1016/j.arth.2026.04.063,2026,Preservation of the Constitutional Coronal Plane Alignment of the Knee Phenotype in Varus and Neutral Knees Is Associated With Improved Early Functional Recovery: A Prospective In-Office Gait-Analysis.
40609809,10.1016/j.arth.2025.06.080,2026,Is It Fair That Patient-Reported Outcome Measures Completion Is Tied to Reimbursement? Patient Demographics Are Associated With Rates of PROM Completion and Potential Health Disparities.
40617545,10.1016/j.arth.2025.06.067,2026,A Critical Evaluation of Social Determinants of Health in Total Joint Arthroplasty.
40617547,10.1016/j.arth.2025.06.078,2026,Synovial Biomarkers C-Reactive Protein and Calprotectin for Diagnosing Chronic Periprosthetic Joint Infection: A Prospective Multicenter Evaluation.
40623486,10.1016/j.arth.2025.06.087,2026,Insights Into Extension and Flexion Strength Recovery Following Posterior-Stabilized Total Knee Arthroplasty and Fixed-Bearing Unicompartmental Knee Arthroplasty: A 369-Case Prospective Cohort Study.
40633849,10.1016/j.arth.2025.06.086,2026,Novel Technologies in Periprosthetic Joint Infections: Emerging Therapeutics.
40633850,10.1016/j.arth.2025.06.088,2026,Primary Total Knee Arthroplasty Performed in 2022 to 2023 by American Board of Orthopaedic Surgery Certification and Recertification Candidates: Increased Use of Medial Congruent Prostheses and Robotics Among Primary Certification Applicants.
40645531,10.1016/j.arth.2025.07.006,2026,Taper-Slip Cemented Femoral Stem Designs Are Associated With Higher Periprosthetic Fracture Risk Compared to Composite-Beam in a United States Health Care System.
42055227,10.1016/j.arth.2026.04.068,2026,An Unsustainable Reimbursement Model: A 12-Year Analysis of Compensation for Revision Total Hip Arthroplasty.
40645532,10.1016/j.arth.2025.07.003,2026,"Risk Factors, Diagnoses, and Clinical Characteristics of Synchronous and Metachronous Periprosthetic Joint Infections Following Total Joint Arthroplasty."
40645533,10.1016/j.arth.2025.07.005,2026,Highly Crosslinked Polyethylene Is Associated With a Lower Revision Risk Out to 20-Year Follow-Up Versus Conventional Polyethylene in Total Knee Arthroplasty.
40659226,10.1016/j.arth.2025.07.014,2026,Proximal Femoral Replacement in Revision Total Hip Arthroplasty: A 20-Year Experience.
40659227,10.1016/j.arth.2025.07.012,2026,"Lateral and Medial Unicompartmental Knee Arthroplasty Have Similar Reoperation Rates, Patient-Reported Outcomes, and Functional Performance in a Two-Year Follow-Up Period."
40659228,10.1016/j.arth.2025.07.018,2026,Coronal Plane Alignment of the Knee Classification in Osteoarthritic Knees: Poor to Moderate Reliability and Implications for Imaging Choice.
40553943,10.1016/j.arth.2025.06.037,2026,Superior Wear Resistance of Highly Cross-Linked Cemented Polyethylene Cups in Young Patients: A Randomized Controlled Trial.
40659229,10.1016/j.arth.2025.07.021,2026,Rim Damage in Retrieved 1st and 2nd Generation Annealed Highly Crosslinked Polyethylene Hip Liners.
40609807,10.1016/j.arth.2025.06.079,2026,Early Aseptic Revisions After Total Knee Arthroplasty Have a Negative Impact on Patient-Reported Outcomes.
40609806,10.1016/j.arth.2025.06.082,2026,Elevated Admission Blood Glucose Levels Are Associated With an Increased Risk of Periprosthetic Joint Infection in Re-Revision.
40609805,10.1016/j.arth.2025.06.081,2026,Assistive Mobility Devices in Primary Total Joint Arthroplasty: Patient Characteristics and Outcomes Across Types of Device Used Preoperatively.
40602451,10.1016/j.arth.2025.06.059,2026,Health Care Utilization and Costs in the Year Before and After Total Hip Arthroplasty.
40602450,10.1016/j.arth.2025.06.074,2026,Revision Hip Arthroplasty After Fractured Ceramic Bearings Using Ceramic-on-Ceramic Surfaces: Long-Term Clinical and Radiological Outcomes of 36 Cases.
40588106,10.1016/j.arth.2025.06.077,2026,Evaluation of Fluoroscopic and Imageless Navigation Systems for Acetabular Component Positioning in Direct Anterior Approach Total Hip Arthroplasty.
40570989,10.1016/j.arth.2025.06.069,2026,"The Contemporary ""In-Basket"": An Explosion of Unchecked Administrative Expectations."
40570988,10.1016/j.arth.2025.06.070,2026,Complications and Outcomes Associated With Two-Stage Treatment of Periprosthetic Knee Infection.
40570987,10.1016/j.arth.2025.06.072,2026,Nasal Methicillin-Resistant Staphylococcus Aureus Screening in Orthopaedic Patients: We Should Not Ignore Methicillin-sensitive Staphylococcus Aureus.
40570986,10.1016/j.arth.2025.06.068,2026,"Analgesic Efficacy and Side Effects of Low-Dose Pregabalin As a Modern Multimodal Agent for Postoperative Pain Control After Total Knee Arthroplasty: A Prospective, Double-Blinded, Randomized Controlled Trial."
40562085,10.1016/j.arth.2025.06.062,2026,Intraoperative Direct Sonication Improves the Time to Positivity of Culture in Patients Who Have Periprosthetic Joint Infection.
40562084,10.1016/j.arth.2025.06.060,2026,Patient-Specific Instrumentation Versus Standard of Care in Total Knee Arthroplasty in an Obese Population: Minimum 5-year Follow-Up.
40553946,10.1016/j.arth.2025.06.041,2026,Does Unicondylar Knee Arthroplasty Failure Mode Impact Conversion Total Knee Arthroplasty Outcomes?
40553945,10.1016/j.arth.2025.06.051,2026,"Outcomes Following Total Joint Arthroplasty in 1,826 Patients Who Have Skeletal Dysplasia: A Propensity-Matched Cohort Study."
40609808,10.1016/j.arth.2025.06.076,2026,Myocardial Infarction Within One Year of Total Hip Arthroplasty Increases Medical Complications in a Time-Dependent Manner.
40553942,10.1016/j.arth.2025.06.043,2026,Timing of Failure of Two-Stage Exchange Arthroplasty for Periprosthetic Joint Infection of the Hip and Knee.
40550376,10.1016/j.arth.2025.06.057,2026,Noncefazolin Antibiotic Prophylaxis Is Associated With Increased Periprosthetic Joint Infection Risk Following Total Knee Arthroplasty.
40550375,10.1016/j.arth.2025.06.064,2026,"Impact of Age on Patello-femoral Arthroplasty Outcomes, Osteoarthritis Progression, and Survivorship: The Youngest and Oldest Achieve the Best Results."
40550373,10.1016/j.arth.2025.06.058,2026,"Optimizing Postoperative Pain Management in Total Knee Arthroplasty With Preoperative Methadone: A Prospective, Randomized Study."
40545066,10.1016/j.arth.2025.06.065,2026,Skin Closure Using Barbed Sutures Improves Patient Satisfaction With Wound Healing Compared to Interrupted Sutures in Total Knee Arthroplasty: A Prospective Single-Blind Randomized Controlled Trial.
40543828,10.1016/j.arth.2025.06.053,2026,Opioid Consumption Patterns Before and After Elective Joint Surgery.
40543827,10.1016/j.arth.2025.06.054,2026,Comparison of Safety Profile of Bilateral Simultaneous Versus Staggered Total Knee Arthroplasty: A Prospective Randomized Controlled Trial.
40543826,10.1016/j.arth.2025.06.055,2026,Persistent Lack of International Consensus for Venous Thromboembolism Prophylaxis Recommendations following Total Hip Arthroplasty.
40543825,10.1016/j.arth.2025.06.042,2026,"Timing From Admission to Debridement, Antibiotics, and Implant Retention Affects Treatment Success in Total Knee Arthroplasty Periprosthetic Joint Infection."
40541852,10.1016/j.arth.2025.06.049,2026,Effects of Single or Repeated Doses of Dexamethasone on Postoperative Glycemia in Patients Who Have Diabetes Mellitus After Primary Total Joint Arthroplasty: A Randomized Controlled Trial.
40541851,10.1016/j.arth.2025.06.045,2026,What Sports Are Safe Following Total Joint Arthroplasty? An Analysis of Revision Rates at a Mean 5-year Follow-Up.
40541849,10.1016/j.arth.2025.06.047,2026,"What Patient, Surgical, and Hospital Factors Are Associated With Increased Value in Primary Total Hip Arthroplasty? A Patient-Level Value Analysis of 2,203 Procedures With Time-Driven Activity-Based Costing."
40541848,10.1016/j.arth.2025.06.040,2026,Defining Benchmarks for Case Minimums During Accreditation Council for Graduate Medical Education-Accredited Total Joint Arthroplasty Fellowship Training.
40541847,10.1016/j.arth.2025.06.050,2026,Revision Rates After Total Knee Arthroplasty Among Surgeons of Varying Experience: An Australian Orthopaedic Association National Joint Replacement Study.
40532793,10.1016/j.arth.2025.06.028,2026,Trauma Salvage With Femoral Endoprosthetic Arthroplasty for Failed Internal Fixation Following Femoral Fragility Fracture Surgery.
40517967,10.1016/j.arth.2025.06.038,2026,Safety of Perioperative Cefazolin in Penicillin-Anaphylactic Patients for Total Hip and Knee Arthroplasty.
40516796,10.1016/j.arth.2025.06.039,2026,"A Randomized, Double-Blind, Placebo-Controlled Trial on the Efficacy of Dexamethasone Combined With Neuraxial Anesthesia in Reducing Pain and Opioid Consumption After Primary Cementless Total Hip Arthroplasty Using the Direct Anterior Approach."
40513910,10.1016/j.arth.2025.06.032,2026,Aspirin Versus Other Anticoagulants for the Initial Prevention of Venous Thromboembolism Following Elective Total Hip and Knee Arthroplasty: An Umbrella Review and Meta-Analysis.
40513908,10.1016/j.arth.2025.06.035,2026,Can Robotic-Assisted Arthroplasty Change the High Early Revision Rate After Patello-femoral Arthroplasty? An Analysis From the Australian Orthopaedic Association National Joint Replacement Registry.
40513907,10.1016/j.arth.2025.06.021,2026,Factors Contributing to the Progression of Osteoarthritis After Rotational Acetabular Osteotomy: A Study of 183 Hips With a Median Follow-Up Period of 14 Years.
40513905,10.1016/j.arth.2025.06.022,2026,Are the Hip Disability and Osteoarthritis Outcome Score and Knee Injury and Osteoarthritis Outcome Score Measures Validated for Common Non-English Languages and Associated Cultures in the United States? A Systematic Review.
40513904,10.1016/j.arth.2025.06.031,2026,Travel Distance Does Not Affect Patient-Reported Outcomes Following Primary Total Knee Arthroplasty.
40513903,10.1016/j.arth.2025.06.033,2026,Does Relative Femoral and Tibial Component Size Influence Revision Risk Following Primary Total Knee Arthroplasty?
40513902,10.1016/j.arth.2025.06.029,2026,Association Between Preoperative Anemia and the Risk of Revision After Total Knee Arthroplasty: A Multi-Institutional Retrospective Study.
40513900,10.1016/j.arth.2025.06.027,2026,Does Preoperative Anterior Genicular Nerve Cryoneurolysis Improve Early Outcomes of Primary Total Knee Arthroplasty? A Systematic Review and Meta-Analysis.
40513899,10.1016/j.arth.2025.06.034,2026,"Survivorship and Patient-Reported Outcomes in Femoral Impaction Bone Grafting for Revision Hip Arthroplasty: A Systematic Review and Meta-Analysis of 4,102 Hips."
40505749,10.1016/j.arth.2025.06.019,2026,Outcomes of Proximal Femoral Replacement for Nononcologic Indications in Australia.
40505748,10.1016/j.arth.2025.06.017,2026,Neighborhood Deprivation and Association With Implant Complications Following Total Joint Arthroplasty: A Nationwide Analysis.
40505747,10.1016/j.arth.2025.06.012,2026,Evaluating Postoperative Follow-Up in Total Hip and Knee Arthroplasty: A Six-Year Review of Current Procedural Terminology Code 99024 and the Role of Comorbidity in Visit Frequency.
40499744,10.1016/j.arth.2025.06.016,2026,Development of a Machine Learning Model for Determining Alignment in Knees Following Total Knee Arthroplasty.
40499743,10.1016/j.arth.2025.06.013,2026,Anxiety and Depression Symptoms Are Associated With Inferior Outcomes in Patients Undergoing Total Hip Arthroplasty: A Prospective Cohort Study.
40499742,10.1016/j.arth.2025.06.014,2026,Whole-Exome Sequencing of Total Joint Arthroplasty Patients Who Have Known Pulmonary Embolism: A Pilot Study.
40484057,10.1016/j.arth.2025.06.010,2026,The Utility of Routine Toxicology Screening and Substance Misuse Treatment Before Total Joint Arthroplasty in a Safety Net Hospital System.
40484056,10.1016/j.arth.2025.06.008,2026,Using Deep Learning With Few-Shot Learning to Improve Data Capture in Total Hip Arthroplasty Operative Notes.
40550374,10.1016/j.arth.2025.06.061,2026,Preoperative Weight Loss Among Morbidly Obese Patients Undergoing Total Knee Arthroplasty: It May Not Affect Outcomes.
40484055,10.1016/j.arth.2025.06.011,2026,"Increased Mortality Following Periprosthetic Joint Infection After Total Hip Arthroplasty: A Microbiologically Verified Nationwide Cohort of 1,611 PJI Revisions."
40484051,10.1016/j.arth.2025.06.009,2026,"Effect of Esketamine for Patient-Controlled Intravenous Analgesia on Postoperative Sleep Disturbance in the Elderly After Total Hip or Knee Arthroplasty: A Prospective, Randomized, Double-Blind, and Controlled Trial."
42069019,10.1016/j.arth.2026.04.091,2026,Unsupervised Machine Learning Drives Dynamic Alignment Classification In Navigated Total Knee Arthroplasty.
40484050,10.1016/j.arth.2025.06.006,2026,"Short Tibial Extensions Are Associated With Reduced Tibial Component Loosening for Primary, Cemented Total Knee Arthroplasty: A Systematic Review and Meta-Analysis."
40482935,10.1016/j.arth.2025.06.005,2026,A Machine Learning Method to Determine Candidates for Total and Unicompartmental Knee Arthroplasty Based on a Voting Mechanism.
40480333,10.1016/j.arth.2025.05.115,2026,Complications and Functional Outcomes of Total Hip Arthroplasty After Pelvic Radiation: A Systematic Review and Meta-Analysis.
40480332,10.1016/j.arth.2025.05.114,2026,Influence of Implant Design on Failure Rates in Medial Unicompartmental Knee Arthroplasty: A Meta-Analysis.
40480328,10.1016/j.arth.2025.05.109,2026,Is There Benefit in Using an Adductor Canal Catheter in Knee Arthroplasty? A Randomized Clinical Trial.
40349859,10.1016/j.arth.2025.05.001,2026,Repeat Exposure to Mesh-Glue Dressing Is Associated With Allergic Contact Dermatitis: A Prospective Cohort Study.
40339939,10.1016/j.arth.2025.04.077,2026,Automatic Impactors in Total Hip Arthroplasty: A State-of-the-Art Review.
40311947,10.1016/j.arth.2025.04.052,2026,Emerging Concepts in Periprosthetic Joint Infection Research: Intracellular Organisms.
40306560,10.1016/j.arth.2025.04.042,2026,Efficacy and Safety of Oral versus Intravenous Administration of Tranexamic Acid in Elective Total Hip Arthroplasty: A Systematic Review and Meta-Analyses of Randomized Controlled Trials.
40090503,10.1016/j.arth.2025.03.025,2026,"Metal Release in Total Knee Arthroplasty: A Review of Mechanisms, Adverse Local Tissue Reactions, and Biological Effects."
42103591,10.1016/j.arth.2026.03.036,2026,Dislocation Risk in Modern Total Hip Arthroplasty: Comparing Surgical Approaches With and Without Enabling Technology.
42091433,10.1016/j.arth.2026.03.057,2026,Influence of Conscious Sedation Versus Spinal Anesthesia on Range of Motion and Pain Scores Following Manipulation Under Anesthesia After Total Knee Arthroplasty.
42069021,10.1016/j.arth.2026.04.060,2026,Cefazolin Alone Versus Vancomycin Plus Cefazolin for Intravenous Prophylaxis in Hip and Knee Arthroplasty: A Systematic Review and Meta-Analysis.
