topic_i,topic_j,label_i,label_j,cosine_raw,cosine_centered,cosine_ctfidf,keyword_jaccard
0,73,Tranexamic Acid and Perioperative Blood Management,Authorship Trends and Publication Patterns in Arthroplasty,0.9902293682098389,-0.15896901488304138,0.1246481384665069,0.05263157894736842
27,52,Medicare Reimbursement and Bundled Payments (Costs),Operating Room Air Contamination and Infection Prevention,0.992851734161377,-0.023372719064354897,0.12461109628476974,0.02564102564102564
24,62,Biomechanical Testing and Implant Stability,Same-Day Discharge Protocols in Joint Arthroplasty,0.9864003658294678,-0.5591217279434204,0.12453516962063801,0.0
31,73,Hip-Spine Syndrome and Lumbar Fusion After THA,Authorship Trends and Publication Patterns in Arthroplasty,0.9935281872749329,-0.10221263766288757,0.12441837228635609,0.02564102564102564
9,52,Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),Operating Room Air Contamination and Infection Prevention,0.9935919046401978,0.10004928708076477,0.12407868241061414,0.0
26,32,Femoral Head Taper Corrosion and Modular Junction Failure,Cost-Effectiveness of Joint Arthroplasty,0.9871425032615662,0.0005382723757065833,0.12382422509547103,0.0
24,77,Biomechanical Testing and Implant Stability,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.992280900478363,-0.3306368589401245,0.12377230572214752,0.0
8,82,"Knee Kinematics, Gap Balancing, and ROM",Bibliometric Analysis of Joint Arthroplasty Literature,0.9889670014381409,-0.11764493584632874,0.12351043876248978,0.02564102564102564
52,55,Operating Room Air Contamination and Infection Prevention,Cementless Stem Subsidence and Early Fixation,0.9922029376029968,-0.3856950104236603,0.12349233782172783,0.02564102564102564
72,76,Deep Learning and Computer Vision in Arthroplasty,Blood Loss and Transfusion Management (Hgb),0.9864193201065063,-0.29259997606277466,0.12341054000311154,0.02564102564102564
9,74,Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),Postoperative Rehabilitation and Physical Therapy,0.9945746064186096,-0.02408294379711151,0.12340686888419396,0.02564102564102564
39,73,Hip Dysplasia and Periacetabular Osteotomy,Authorship Trends and Publication Patterns in Arthroplasty,0.9876182675361633,-0.25075164437294006,0.12331161005224367,0.02564102564102564
23,52,Value-Based Care and Alternative Payment Models,Operating Room Air Contamination and Infection Prevention,0.9911025762557983,0.5430221557617188,0.12315251307312637,0.02564102564102564
36,38,Periprosthetic Fracture Treatment and Fixation,Implant Biofilm and Infection Biology,0.9936794638633728,-0.2759491205215454,0.12313734744089096,0.0
53,72,Spinopelvic Parameters and Cup Positioning in THA,Deep Learning and Computer Vision in Arthroplasty,0.9893683195114136,0.03442215546965599,0.12301117471637926,0.0
64,69,Relative Value Units and Surgical Work in TJA,Neurovascular Anatomy and Complication Avoidance,0.9902976751327515,0.3196030855178833,0.12288204954147329,0.02564102564102564
18,82,Polyethylene Liner Performance,Bibliometric Analysis of Joint Arthroplasty Literature,0.9845831394195557,-0.2394394874572754,0.12266500587912717,0.02564102564102564
29,49,Machine Learning Prediction of Arthroplasty Outcomes,Polyethylene Wear and Osteolysis,0.9921749830245972,-0.24941501021385193,0.12240916669904733,0.05263157894736842
75,78,Lower Extremity Alignment and Deformity Correction,Preoperative Opioid Use and Outcomes,0.9894610643386841,0.14896002411842346,0.12227042815893958,0.14285714285714285
5,38,Periprosthetic Joint Infection Diagnosis and Treatment (Odds),Implant Biofilm and Infection Biology,0.9835340976715088,-0.288691908121109,0.12212385797525066,0.0
54,69,Morbid Obesity and Joint Arthroplasty Complications,Neurovascular Anatomy and Complication Avoidance,0.9806108474731445,-0.54844731092453,0.12201066000686459,0.02564102564102564
1,52,Acetabular Cup Orientation and Component Positioning,Operating Room Air Contamination and Infection Prevention,0.9950038194656372,0.34453701972961426,0.12194738805034241,0.02564102564102564
11,16,Aspirin vs Anticoagulant VTE Prophylaxis,Implant Retrieval and Corrosion Analysis,0.9880790114402771,-0.5487237572669983,0.12182004421241921,0.02564102564102564
44,49,30-Day Readmission and Postoperative Complications,Polyethylene Wear and Osteolysis,0.989888608455658,-0.4801563322544098,0.1216494918207281,0.05263157894736842
68,69,Arthroplasty Volume Trends and Future Projections,Neurovascular Anatomy and Complication Avoidance,0.986558198928833,-0.3612748384475708,0.1215028014798893,0.0
33,82,Osteolysis and Implant Loosening,Bibliometric Analysis of Joint Arthroplasty Literature,0.9863329529762268,-0.4443369209766388,0.12147297354108377,0.02564102564102564
28,52,Medicare Reimbursement and Bundled Payments (Proms),Operating Room Air Contamination and Infection Prevention,0.9936566352844238,0.007125791162252426,0.121351912071395,0.02564102564102564
24,44,Biomechanical Testing and Implant Stability,30-Day Readmission and Postoperative Complications,0.9880928993225098,-0.5482432842254639,0.12117706705214819,0.0
9,38,Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),Implant Biofilm and Infection Biology,0.9943660497665405,0.15844318270683289,0.12112146158765058,0.0
52,77,Operating Room Air Contamination and Infection Prevention,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9946404695510864,0.13456818461418152,0.12109748235387298,0.02564102564102564
1,78,Acetabular Cup Orientation and Component Positioning,Preoperative Opioid Use and Outcomes,0.9826240539550781,-0.5436513423919678,0.12109313488188733,0.05263157894736842
16,27,Implant Retrieval and Corrosion Analysis,Medicare Reimbursement and Bundled Payments (Costs),0.9903862476348877,-0.28403785824775696,0.12107893138665915,0.02564102564102564
67,69,Cardiac Complications and Medical Comorbidities After TJA,Neurovascular Anatomy and Complication Avoidance,0.9819709658622742,-0.5167140960693359,0.12101415801146172,0.0
35,52,Registry-Based Revision Risk and Implant Survivorship,Operating Room Air Contamination and Infection Prevention,0.990223228931427,-0.37117519974708557,0.12082367880638432,0.02564102564102564
26,69,Femoral Head Taper Corrosion and Modular Junction Failure,Neurovascular Anatomy and Complication Avoidance,0.991570770740509,0.5217794179916382,0.12076557283017758,0.02564102564102564
26,29,Femoral Head Taper Corrosion and Modular Junction Failure,Machine Learning Prediction of Arthroplasty Outcomes,0.9887862205505371,0.16458408534526825,0.12074896376004081,0.0
72,82,Deep Learning and Computer Vision in Arthroplasty,Bibliometric Analysis of Joint Arthroplasty Literature,0.9912912249565125,0.33229750394821167,0.12034461248801714,0.02564102564102564
24,28,Biomechanical Testing and Implant Stability,Medicare Reimbursement and Bundled Payments (Proms),0.9910306930541992,-0.47205036878585815,0.12017478193581128,0.0
73,77,Authorship Trends and Publication Patterns in Arthroplasty,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9931659698486328,-0.013403384014964104,0.12006746755322042,0.05263157894736842
32,73,Cost-Effectiveness of Joint Arthroplasty,Authorship Trends and Publication Patterns in Arthroplasty,0.9930040836334229,0.10921458899974823,0.12005661489989122,0.05263157894736842
9,18,Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),Polyethylene Liner Performance,0.9867450594902039,-0.2791842818260193,0.11972992892122769,0.0
15,69,Medicare Reimbursement and Bundled Payments,Neurovascular Anatomy and Complication Avoidance,0.9893696308135986,0.062178075313568115,0.11956913676421298,0.02564102564102564
72,74,Deep Learning and Computer Vision in Arthroplasty,Postoperative Rehabilitation and Physical Therapy,0.9920375943183899,0.3054911196231842,0.11937380151933212,0.02564102564102564
2,52,Primary Total Hip Arthroplasty Technique and Outcomes,Operating Room Air Contamination and Infection Prevention,0.9926592111587524,0.06236131861805916,0.11924386576405857,0.02564102564102564
26,54,Femoral Head Taper Corrosion and Modular Junction Failure,Morbid Obesity and Joint Arthroplasty Complications,0.9727683067321777,-0.8137468695640564,0.1190030668662957,0.02564102564102564
14,38,THA Survivorship and Long-Term Aseptic Loosening,Implant Biofilm and Infection Biology,0.9938983917236328,0.08179274946451187,0.1188988776513321,0.0
65,78,Medicare Reimbursement and Bundled Payments (Cms),Preoperative Opioid Use and Outcomes,0.9680367708206177,-0.5572347640991211,0.11889042335625975,0.08108108108108109
49,64,Polyethylene Wear and Osteolysis,Relative Value Units and Surgical Work in TJA,0.9899284839630127,0.023639490827918053,0.1188794403603467,0.05263157894736842
16,62,Implant Retrieval and Corrosion Analysis,Same-Day Discharge Protocols in Joint Arthroplasty,0.9846656322479248,-0.6207026243209839,0.11850951608445696,0.02564102564102564
71,72,Vancomycin Prophylaxis and Acute Kidney Injury Risk,Deep Learning and Computer Vision in Arthroplasty,0.970942497253418,-0.6582326889038086,0.1183512512351901,0.02564102564102564
69,80,Neurovascular Anatomy and Complication Avoidance,"Opioid Use, Prescription Patterns, and Stewardship (Efficacy Safety)",0.985834538936615,-0.18560673296451569,0.11816770203545066,0.02564102564102564
49,69,Polyethylene Wear and Osteolysis,Neurovascular Anatomy and Complication Avoidance,0.9904001951217651,0.10497434437274933,0.1180484967239655,0.02564102564102564
34,52,"Opioid Use, Prescription Patterns, and Stewardship",Operating Room Air Contamination and Infection Prevention,0.9955764412879944,0.33016344904899597,0.11771555947555991,0.02564102564102564
34,49,"Opioid Use, Prescription Patterns, and Stewardship",Polyethylene Wear and Osteolysis,0.9933797121047974,-0.24541397392749786,0.11746337051781623,0.05263157894736842
66,72,Blood Loss and Transfusion Management,Deep Learning and Computer Vision in Arthroplasty,0.9893366694450378,0.03015531599521637,0.11742587708841006,0.02564102564102564
24,66,Biomechanical Testing and Implant Stability,Blood Loss and Transfusion Management,0.9926587343215942,-0.055220507085323334,0.11735451786960742,0.0
52,70,Operating Room Air Contamination and Infection Prevention,Femoral Stem Survival and Aseptic Loosening,0.9898554682731628,-0.40229862928390503,0.11723134724463473,0.02564102564102564
48,73,Risk Assessment and Discharge Disposition Models,Authorship Trends and Publication Patterns in Arthroplasty,0.9926326274871826,0.13103891909122467,0.1170882567222378,0.02564102564102564
16,32,Implant Retrieval and Corrosion Analysis,Cost-Effectiveness of Joint Arthroplasty,0.9915498495101929,-0.09670522809028625,0.11708158292973167,0.02564102564102564
72,80,Deep Learning and Computer Vision in Arthroplasty,"Opioid Use, Prescription Patterns, and Stewardship (Efficacy Safety)",0.9844178557395935,-0.2174188643693924,0.1170459694993007,0.02564102564102564
24,61,Biomechanical Testing and Implant Stability,Clinical Trial Quality and Fragility Index in Arthroplasty,0.9910792112350464,0.10748130828142166,0.11703405267939207,0.0
49,53,Polyethylene Wear and Osteolysis,Spinopelvic Parameters and Cup Positioning in THA,0.9947017431259155,0.13275569677352905,0.11696992577434866,0.05263157894736842
16,72,Implant Retrieval and Corrosion Analysis,Deep Learning and Computer Vision in Arthroplasty,0.9930970668792725,0.49006175994873047,0.11606682832683894,0.0
43,52,National Joint Replacement Registry Studies,Operating Room Air Contamination and Infection Prevention,0.9914242029190063,-0.04997270554304123,0.11601980990344664,0.02564102564102564
16,44,Implant Retrieval and Corrosion Analysis,30-Day Readmission and Postoperative Complications,0.9875925779342651,-0.4765525460243225,0.11601325297087456,0.02564102564102564
69,72,Neurovascular Anatomy and Complication Avoidance,Deep Learning and Computer Vision in Arthroplasty,0.9897803664207458,0.3408244252204895,0.11590978112346836,0.0
39,52,Hip Dysplasia and Periacetabular Osteotomy,Operating Room Air Contamination and Infection Prevention,0.9862635731697083,-0.4871090054512024,0.11590306621733532,0.02564102564102564
57,65,Ceramic Components and Periprosthetic Osteolysis,Medicare Reimbursement and Bundled Payments (Cms),0.9863818883895874,0.22234541177749634,0.11587279317316522,0.05263157894736842
29,52,Machine Learning Prediction of Arthroplasty Outcomes,Operating Room Air Contamination and Infection Prevention,0.9941744804382324,0.20610177516937256,0.11567021403828359,0.02564102564102564
0,26,Tranexamic Acid and Perioperative Blood Management,Femoral Head Taper Corrosion and Modular Junction Failure,0.9802090525627136,-0.5355023145675659,0.11557589025840376,0.0
8,9,"Knee Kinematics, Gap Balancing, and ROM",Periprosthetic Joint Infection Diagnosis and Treatment (Synovial),0.9899227023124695,-0.2732064127922058,0.11538310494375793,0.0
26,67,Femoral Head Taper Corrosion and Modular Junction Failure,Cardiac Complications and Medical Comorbidities After TJA,0.9741896390914917,-0.8036471009254456,0.11529936692958066,0.0
16,75,Implant Retrieval and Corrosion Analysis,Lower Extremity Alignment and Deformity Correction,0.9893178939819336,-0.23591932654380798,0.11523214901251755,0.02564102564102564
59,82,Extended Trochanteric Osteotomy and Periprosthetic Fracture,Bibliometric Analysis of Joint Arthroplasty Literature,0.9813888669013977,-0.45068496465682983,0.11516607084605472,0.02564102564102564
49,74,Polyethylene Wear and Osteolysis,Postoperative Rehabilitation and Physical Therapy,0.993039608001709,-0.17799325287342072,0.1149354877896511,0.05263157894736842
16,77,Implant Retrieval and Corrosion Analysis,Bilateral Total Knee Arthroplasty and Simultaneous Staging,0.9927798509597778,-0.09255816042423248,0.1149293064628969,0.02564102564102564
65,75,Medicare Reimbursement and Bundled Payments (Cms),Lower Extremity Alignment and Deformity Correction,0.9780100584030151,-0.4572296738624573,0.11488224539917212,0.05263157894736842
15,26,Medicare Reimbursement and Bundled Payments,Femoral Head Taper Corrosion and Modular Junction Failure,0.9899051189422607,0.3136281371116638,0.11474091966966382,0.02564102564102564
66,82,Blood Loss and Transfusion Management,Bibliometric Analysis of Joint Arthroplasty Literature,0.9922555685043335,-0.055631883442401886,0.11467872379964462,0.02564102564102564
34,73,"Opioid Use, Prescription Patterns, and Stewardship",Authorship Trends and Publication Patterns in Arthroplasty,0.9934462904930115,0.0761229395866394,0.11459014213880069,0.05263157894736842
24,34,Biomechanical Testing and Implant Stability,"Opioid Use, Prescription Patterns, and Stewardship",0.992117702960968,-0.28631478548049927,0.1144358894821435,0.0
11,73,Aspirin vs Anticoagulant VTE Prophylaxis,Authorship Trends and Publication Patterns in Arthroplasty,0.9909177422523499,-0.1587093621492386,0.11441240167811605,0.05263157894736842
