doc_id,pmid,year,journal,title,topic_id,topic_probability,clinical_label
8008,37343280,2023,The Journal of arthroplasty,Comparison of Aseptic Partial- and Full-Component Revision Total Knee Arthroplasty.,-1,0.0621588477890967,
8009,36574538,2023,The Journal of arthroplasty,Short-Term Surface Damage Mechanisms of Retrieved Highly Cross-Linked Polyethylene Patellar Components.,16,0.2428915651778249,Implant Retrieval and Corrosion Analysis
8010,36265720,2023,The Journal of arthroplasty,Identifying Modifiable Cost Drivers of Outpatient Unicompartmental Knee Arthroplasty With Machine Learning.,29,1.0,Machine Learning Prediction of Arthroplasty Outcomes
8011,36535445,2023,The Journal of arthroplasty,A Multicenter Prospective Investigation on Patient Physical and Mental Health After Girdlestone Resection Arthroplasty.,4,0.1285925840596244,KOOS and Knee-Specific PROMs
8012,36535443,2023,The Journal of arthroplasty,Artificially Intelligent Three-Dimensionally-Printed Patient-Specific Instrument Improves Total Hip Arthroplasty Accuracy.,-1,0.1220334489846798,
8013,36503105,2023,The Journal of arthroplasty,"Accuracy, Reliability, and Repeatability of a Novel Artificial Intelligence Algorithm Converting Two-Dimensional Radiographs to Three-Dimensional Bone Models for Total Knee Arthroplasty.",1,0.3897015997787048,Acetabular Cup Orientation and Component Positioning
8014,36509243,2023,The Journal of arthroplasty,Risk of Periprosthetic Joint Infection After Intra-Articular Corticosteroid Injection Following Unicompartmental Knee Arthroplasty.,5,1.0,Periprosthetic Joint Infection Diagnosis and Treatment (Odds)
8015,36516888,2023,The Journal of arthroplasty,Preoperative Veteran RAND-12 Mental Composite Score of >60 Associated With Increased Likelihood of Patient Satisfaction After Total Hip Arthroplasty.,4,0.0594003320684656,KOOS and Knee-Specific PROMs
8016,36521731,2023,The Journal of arthroplasty,High Prevalence of Causal Language and Inferences in Observational Hip and Knee Arthroplasty Database Studies: A Review of Papers Published Across Four Orthopaedic Journals.,82,1.0,Bibliometric Analysis of Joint Arthroplasty Literature
8017,36526101,2023,The Journal of arthroplasty,Hip and Knee Are the Most Litigated Orthopaedic Cases: A Nationwide 5-Year Analysis of Medical Malpractice Claims.,-1,0.0191340451950692,
8018,36529193,2023,The Journal of arthroplasty,"Primary Total Hip Arthroplasty With Ceramic-On-Ceramic Articulations: Analysis of a Single-Center Series of 1,083 Hips at a Minimum of 10-Year Follow-Up.",-1,0.1134136457672652,
8019,36529194,2023,The Journal of arthroplasty,"Effects of Depression, Anxiety, and Pain Catastrophizing on Total Hip Arthroplasty Patient Activity Level.",-1,0.0204020902168253,
8020,36529195,2023,The Journal of arthroplasty,"Efficacy of Ultrasound-Guided Pericapsular Nerve Group (PENG) Block Combined With Local Infiltration Analgesia on Postoperative Pain After Total Hip Arthroplasty: A Prospective, Double-Blind, Randomized Controlled Trial.",0,0.1756134416104261,Tranexamic Acid and Perioperative Blood Management
8021,36481282,2023,The Journal of arthroplasty,Tantalum Cones for Severe Bone Defects in Revision Knee Arthroplasty: A Minimum 10-Year Follow-Up.,-1,0.0574667786540268,
8022,36535444,2023,The Journal of arthroplasty,The Utility of Routine Postoperative Radiographs in the Asymptomatic Total Hip Arthroplasty Patient.,47,0.0975825716198332,Ambulatory Surgery Center and Outpatient TJA
8023,37343279,2023,The Journal of arthroplasty,The Appropriateness of Preoperative Patient Reported Outcome Measures as an Indication for Total Hip Arthroplasty.,48,1.0,Risk Assessment and Discharge Disposition Models
8024,36496047,2023,The Journal of arthroplasty,Mortality and Complications Following Early Conversion Arthroplasty for Failed Hip Fracture Surgery.,-1,0.0957731088901666,
8025,36947506,2023,The Journal of arthroplasty,Spinal Versus General Anesthesia in Total Knee Arthroplasty: Are There Differences in Complication and Readmission Rates?,6,0.2172073681801223,Observational Study Design and Statistical Methods
8026,36947505,2023,The Journal of arthroplasty,The Cost of Stiffness After Total Knee Arthroplasty.,-1,0.1424742317088349,
8027,36535447,2023,The Journal of arthroplasty,Single Wedge Femoral Stem Designs are Associated With a Higher Risk for Revision After Cementless Primary Total Hip Arthroplasty.,35,1.0,Registry-Based Revision Risk and Implant Survivorship
8028,36535448,2023,The Journal of arthroplasty,Creating High Fidelity Synthetic Pelvis Radiographs Using Generative Adversarial Networks: Unlocking the Potential of Deep Learning Models Without Patient Privacy Concerns.,72,1.0,Deep Learning and Computer Vision in Arthroplasty
8029,36535449,2023,The Journal of arthroplasty,Is a Total Hip Arthroplasty Stem in Varus a Risk Factor of Long-Term Mechanical Complication?,-1,0.0383774866402398,
8030,36566996,2023,The Journal of arthroplasty,Interval Time of at Least 6 Weeks Between Bilateral Total Knee Arthroplasties is Associated With Decreased Postoperative Complications.,-1,0.0622686401194911,
8031,36566997,2023,The Journal of arthroplasty,Does Prednisone Dose Affect Rates of Periprosthetic Joint Infection Following Primary Total Hip and Total Knee Arthroplasty?,5,1.0,Periprosthetic Joint Infection Diagnosis and Treatment (Odds)
8032,36566998,2023,The Journal of arthroplasty,Direct Cementation of Dual Mobility Cups Into the Bony Acetabulum in Primary Total Hip Arthroplasty: Clinical and Radiographic Outcomes at a Minimum 5-Year Follow-Up.,70,1.0,Femoral Stem Survival and Aseptic Loosening
8033,36566999,2023,The Journal of arthroplasty,The Fragility of Tourniquet Use in Total Knee Arthroplasty: A Systematic Review of Randomized Controlled Trials.,61,1.0,Clinical Trial Quality and Fragility Index in Arthroplasty
8034,36572233,2023,The Journal of arthroplasty,Identifying Risk Factors for Complication and Readmission with Same-Day Discharge Arthroplasty.,6,1.0,Observational Study Design and Statistical Methods
8035,36572234,2023,The Journal of arthroplasty,The Association of Metabolic Syndrome on Complications and Implant Survivorship in Primary Total Knee Arthroplasty in Morbidly Obese Patients.,54,1.0,Morbid Obesity and Joint Arthroplasty Complications
8036,36535446,2023,The Journal of arthroplasty,Conversion Total Hip Arthroplasty in the Era of Bundled Care Payments: Impacts on Costs of Care.,-1,0.039356273967125,
8037,36572235,2023,The Journal of arthroplasty,How to Develop and Validate Prediction Models for Orthopedic Outcomes.,-1,0.0001732605757904,
8038,36584764,2023,The Journal of arthroplasty,Coronal Laxity at Flexion is Larger After Posterior-Stabilized Total Knee Arthroplasty Than With Cruciate-Retaining Procedures.,-1,0.0219616526951044,
8039,36586702,2023,The Journal of arthroplasty,Higher 2-Year Cumulative Incidence of Mental Health Disorders Following Antibiotic Spacer Placement for Chronic Periprosthetic Joint Infection following Total Joint Arthroplasty.,6,0.1414222867019278,Observational Study Design and Statistical Methods
8040,36592824,2023,The Journal of arthroplasty,Infection Risk Increases After Total Hip Arthroplasty Within 3 Months Following Intra-Articular Corticosteroid Injection. A Meta-Analysis on Knee and Hip Arthroplasty.,7,0.4880519824078112,Systematic Reviews and Meta-Analyses
8041,36596429,2023,The Journal of arthroplasty,Trends in Total Knee Arthroplasty Cementing Technique Among Arthroplasty Surgeons-A Survey of the American Association of Hip and Knee Surgeons Members.,22,0.1609205598114184,AAHKS Member Survey Studies
8042,36739924,2023,The Journal of arthroplasty,Comparison of Clinical and Functional Outcomes in One versus Two Component Revision for Total Knee Arthroplasty.,10,0.1927369583918002,Aseptic Loosening of Hip and Knee Implants
8043,36481281,2023,The Journal of arthroplasty,A Meta-Analysis of the Incidence and Temporal Trends of Postoperative Dislocation in Revision Total Hip Arthroplasty Utilizing Constrained Acetabular Components or Dual Mobility Implants.,-1,0.0162720081255383,
8044,37633507,2023,The Journal of arthroplasty,Educational Overview of the Concept and Application of Computer Vision in Arthroplasty.,-1,0.0341209866556052,
8045,36470365,2023,The Journal of arthroplasty,Heart Failure is Associated with Early Medical and Surgery-Related Complications Following Total Hip Arthroplasty: A Propensity-Scored Analysis.,6,0.06953590097265,Observational Study Design and Statistical Methods
8046,37279843,2023,The Journal of arthroplasty,Does Semaglutide Use Decrease Complications and Costs Following Total Knee Arthroplasty?,-1,0.035362366438411,
8047,37276953,2023,The Journal of arthroplasty,Ultracongruent Designs Compared to Posterior-Stabilized and Cruciate-Retaining Tibial Inserts - What Does the Evidence Tell Us? A Systematic Review and Meta-Analysis.,79,1.0,KOOS Outcomes After Simultaneous Bilateral TKA
8048,37276952,2023,The Journal of arthroplasty,A Novel Patient Selection Tool Is Highly Efficacious at Identifying Candidates for Outpatient Surgery When Applied to a Nonselected Cohort of Patients in a Community Hospital.,-1,0.064461279143891,
8049,37276951,2023,The Journal of arthroplasty,Obesity Severity Predicts Patient Dissatisfaction After Total Knee Arthroplasty.,40,0.1398996226210978,KOOS and Knee-Specific PROMs (Expectations)
8050,37276950,2023,The Journal of arthroplasty,Implant Selection Strategies for Total Joint Arthroplasty: The Effects on Cost Containment and Physician Autonomy.,-1,0.081529736814647,
8051,37271240,2023,The Journal of arthroplasty,Direct Anterior Approach Total Hip Arthroplasty Is Associated With Reduced 1-Year Mortality and Surgical Complications After Femoral Neck Fracture.,-1,0.091710311730734,
8052,37271239,2023,The Journal of arthroplasty,Bridging Massive Acetabular Defects With the Triflange Cup: 10- to 28-Year Results.,2,0.0621318863390507,Primary Total Hip Arthroplasty Technique and Outcomes
8053,37271238,2023,The Journal of arthroplasty,Increased Risk of In-Hospital Complications and Costs After Total Hip Arthroplasty for Primary and Secondary Osteonecrosis.,-1,0.1601326500496302,
8054,37279844,2023,The Journal of arthroplasty,Survey of New Zealand Arthroplasty Surgeons on Surgeon-Level Outcome Reporting.,22,0.5862911010571926,AAHKS Member Survey Studies
8055,37271236,2023,The Journal of arthroplasty,Midvastus Versus Medial Parapatellar Approach in Simultaneous Bilateral Total Knee Arthroplasty.,30,0.0890912264987546,Unicompartmental Knee Arthroplasty Functional Outcomes
8056,37271234,2023,The Journal of arthroplasty,Outcomes Following Hemiarthroplasty for Femoral Neck Fracture in Patients Who Have Hemiparesis.,5,0.2442278891036342,Periprosthetic Joint Infection Diagnosis and Treatment (Odds)
8057,37271233,2023,The Journal of arthroplasty,Treatment of Severe Acetabular Defects With an Antiprotrusio Cage and Trabecular Metal Augments - Clinical and Radiographic Results After a Mean Follow-Up of 6.6 Years.,-1,0.0698229500090971,
8058,37271232,2023,The Journal of arthroplasty,Patient-Reported Outcomes Following Revision Total Hip Arthroplasty Demonstrate Less Improvement and Significantly Higher Rates of Worsening Compared to Primaries.,4,0.2964257584067735,KOOS and Knee-Specific PROMs
8059,37271230,2023,The Journal of arthroplasty,Rectangular Taper Stem Designs Are Associated With a Higher Risk for Periprosthstic Femoral Fractures After Cementless Total Hip Arthroplasty.,-1,0.0796593351482226,
8060,37271229,2023,The Journal of arthroplasty,Lateral Retinacular Release During Medial Unicompartmental Knee Arthroplasty in the Presence of Patello-Femoral Joint Arthritis Relieves Patello-Femoral Joint Pressure and Improves Associated Symptoms.,63,1.0,Knee Flexion and Range of Motion After TKA
8061,37295625,2023,The Journal of arthroplasty,Irrigation and Debridement With Chronic Antibiotic Suppression for the Management of Acutely Infected Aseptic Revision Total Joint Arthroplasties.,3,0.1347335696866118,Periprosthetic Joint Infection Diagnosis and Treatment
8062,37271228,2023,The Journal of arthroplasty,Combination of a High Residual Varus and Joint-Line Lowering Strongly Increases the Risk of Early Implant Failure in Medial Unicompartmental Knee Arthroplasty.,-1,0.04903324252959,
8063,37295626,2023,The Journal of arthroplasty,Limiting Factors for Indication of Hip and Knee Arthroplasty in Chile: The International Perception of Risk Initiative.,22,0.0764741740545675,AAHKS Member Survey Studies
8064,37683933,2023,The Journal of arthroplasty,Is Tomorrow's Health Care Today: A Look at Current Payment Models for the Future?,23,1.0,Value-Based Care and Alternative Payment Models
8065,36529196,2023,The Journal of arthroplasty,Surgeons Experience More Physiologic Stress and Strain During Revision Than Primary Total Joint Arthroplasty.,-1,0.0390207095100862,
8066,37019313,2023,The Journal of arthroplasty,Patients Who Have Kellgren-Lawrence Grade 3 and 4 Osteoarthritis Benefit Equally From Total Knee Arthroplasty.,20,0.1279475532266008,Depression and Mental Health in Arthroplasty
8067,37019314,2023,The Journal of arthroplasty,Opioid Use During Hospitalization Following Total Knee Arthroplasty: Trends in Consumption From 2016 to 2021.,0,0.3950288139402588,Tranexamic Acid and Perioperative Blood Management
8068,39492431,2023,The Journal of arthroplasty,Low Risk of Fracture Using a Cementless Triple-tapered Collared Femoral Stem with Automated Impaction in Direct Anterior Approach Total Hip Arthroplasty.,36,1.0,Periprosthetic Fracture Treatment and Fixation
8069,38780055,2023,The Journal of arthroplasty,Does Obesity Impact Outcomes of Total Knee Arthroplasty When Treated by High-Volume Surgeons? A Propensity-Matched Analysis From a High-Volume Urban Center.,-1,0.0311582173457815,
8070,37301238,2023,The Journal of arthroplasty,Total Hip Arthroplasty Outcomes in Patients Who Have a History of Prior Radiation.,5,0.0869900056520779,Periprosthetic Joint Infection Diagnosis and Treatment (Odds)
8071,37778918,2023,The Journal of arthroplasty,2023 American College of Rheumatology and American Association of Hip and Knee Surgeons Clinical Practice Guideline for the Optimal Timing of Elective Hip or Knee Arthroplasty for Patients With Symptomatic Moderate-to-Severe Osteoarthritis or Advanced Symptomatic Osteonecrosis With Secondary Arthritis for Whom Nonoperative Therapy Is Ineffective.,61,1.0,Clinical Trial Quality and Fragility Index in Arthroplasty
8072,37659682,2023,The Journal of arthroplasty,Do Patients Living in Rural Areas Report Inferior 1-Year Outcomes After Total Knee Arthroplasty? A Matched Cohort Analysis.,20,0.1198608651008778,Depression and Mental Health in Arthroplasty
